Id,OrganizationId,CertifiedStatus,License,CertificateCode,CertificateType,Organization,Role,Country,CertificateUrl,SalesActivityStatus
a0240000007TnJ3AAK,0014000000aWiG3AAK,Terminated,FSC-C107577,SA-FM/COC-002951,FM/COC,Perum Perhutani Kebonharjo FMU,Certificate holder,INDONESIA,/api/v1/Certification/a0240000007TnJ3AAK/PrintFile?culture=en,
a024000000EXX2LAAX,0014000000nvfUNAAY,Terminated,FSC-C115865,SGS-FM/COC-009825,FM/COC,Perum Perhutani – KPH Banyuwangi Utara,Certificate holder,INDONESIA,/api/v1/Certification/a024000000EXX2LAAX/PrintFile?culture=en,
a0240000006svyzAAA,0014000000dl691AAA,Terminated,FSC-C102660,SGS-FM/COC-009318,FM/COC,Perum Perhutani – KPH Cepu,Certificate holder,INDONESIA,/api/v1/Certification/a0240000006svyzAAA/PrintFile?culture=en,
a0240000006uC4HAAU,0014000000f216aAAA,Terminated,FSC-C104083,SGS-FM/COC-009418,FM/COC,Perum Perhutani – KPH Ciamis,Certificate holder,INDONESIA,/api/v1/Certification/a0240000006uC4HAAU/PrintFile?culture=en,
a024000000EXTgWAAX,0014000000nvfN7AAI,Terminated,FSC-C115861,SGS-FM/COC-009824,FM/COC,Perum Perhutani – KPH Madiun,Certificate holder,INDONESIA,/api/v1/Certification/a024000000EXTgWAAX/PrintFile?culture=en,
a0240000006svz4AAA,0014000000dlNTCAA2,Terminated,FSC-C102661,SGS-FM/COC-009321,FM/COC,Perum Perhutani – KPH Randublatung,Certificate holder,INDONESIA,/api/v1/Certification/a0240000006svz4AAA/PrintFile?culture=en,
a024000000CIFVTAA5,0014000000lC6PcAAK,Terminated,FSC-C113883,SCS-FM/COC-004322,FM/COC,Pt. Dwimajaya Utama,Certificate holder,INDONESIA,/api/v1/Certification/a024000000CIFVTAA5/PrintFile?culture=en,
a0240000008ws4fAAA,0014000000eTGl4AAG,Valid,FSC-C110649,SCS-FM/COC-004141,FM/COC,Pt. Xylo Indah Pratama (XIP),Certificate holder,INDONESIA,/api/v1/Certification/a0240000008ws4fAAA/PrintFile?culture=en,
a02Do0000010Y1KIAU,001UV000007PHPtYAO,Valid,FSC-C193018,CU-FM/COC-887216,FM/COC,Rahman Sitompul,Site,INDONESIA,/api/v1/Certification/a02Do0000010Y1KIAU/PrintFile?culture=en,
a024000000CtG9OAAV,0013300001g6DsjAAE,Terminated,FSC-C114315,SA-FM/COC-004248,FM/COC,Sambirejo,Site,INDONESIA,/api/v1/Certification/a024000000CtG9OAAV/PrintFile?culture=en,
a02f300000gIoDNAA0,001f3000021TiDUAA0,Valid,FSC-C140552,SA-FM/COC-006782,FM/COC,Sari Mulyo,Site,INDONESIA,/api/v1/Certification/a02f300000gIoDNAA0/PrintFile?culture=en,
a02Do0000010Y1KIAU,001UV000007PJg9YAG,Valid,FSC-C193018,CU-FM/COC-887216,FM/COC,Sawaluddin Sitompul,Site,INDONESIA,/api/v1/Certification/a02Do0000010Y1KIAU/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007M0oXYAS,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,Sedyo Lestari,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007M0mvYAC,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,Sedyo Makmur,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007M0tNYAS,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,Sedyo Rukun,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007M0jiYAC,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,Sido Dadi,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007M0lJYAS,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,Sido Maju I,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007LtaAYAS,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,Sido Raharjo,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007M0gTYAS,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,Sidodadi III,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007LweUYAS,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,Sumber Rejeki,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a024000000CtG9OAAV,0014000000vY4ZkAAK,Terminated,FSC-C114315,SA-FM/COC-004248,FM/COC,Sumberjo,Site,INDONESIA,/api/v1/Certification/a024000000CtG9OAAV/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007M0i5YAC,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,Tani Manunggal,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a02f300000gIoDNAA0,001Do000002nY2MIAU,Valid,FSC-C140552,SA-FM/COC-006782,FM/COC,Taruna Tani,Expired site,INDONESIA,/api/v1/Certification/a02f300000gIoDNAA0/PrintFile?culture=en,
a02f300000gIoDNAA0,001f3000021TiDoAAK,Valid,FSC-C140552,SA-FM/COC-006782,FM/COC,Tunas Harapan,Site,INDONESIA,/api/v1/Certification/a02f300000gIoDNAA0/PrintFile?culture=en,
a02UV000003AnTyYAK,001UV0000096AdrYAE,Terminated,FSC-C203459,CU-FM/COC-903058,FM/COC,UD Barito,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000003AnTyYAK/PrintFile?culture=en,
a02Do0000010Y1KIAU,001Do00000LGtSqIAL,Valid,FSC-C193018,CU-FM/COC-887216,FM/COC,UD. ROSYD S.,Certificate holder,INDONESIA,/api/v1/Certification/a02Do0000010Y1KIAU/PrintFile?culture=en,
a02f300000gIoDNAA0,001Do000002nY1iIAE,Valid,FSC-C140552,SA-FM/COC-006782,FM/COC,Wasila Makmur,Expired site,INDONESIA,/api/v1/Certification/a02f300000gIoDNAA0/PrintFile?culture=en,
a024000000CtG9OAAV,0014000000vY4Z6AAK,Terminated,FSC-C114315,SA-FM/COC-004248,FM/COC,Wonomerto,Site,INDONESIA,/api/v1/Certification/a024000000CtG9OAAV/PrintFile?culture=en,
a024000000CtG9OAAV,0014000000vY4YwAAK,Terminated,FSC-C114315,SA-FM/COC-004248,FM/COC,Wonosalam,Site,INDONESIA,/api/v1/Certification/a024000000CtG9OAAV/PrintFile?culture=en,
